"cpc_subclass"	"cpc_subclass_title"	"cpc_group"	"cpc_group_title"	"cpc_class"	"cpc_class_title"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0135"	"Housing animals; Equipment therefor-Removal of dung or urine ; ; Removal of manure from stables-by means of conveyor belts"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0139"	"Housing animals; Equipment therefor-Removal of dung or urine ; ; Removal of manure from stables-by means of screw conveyors"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0142"	"Housing animals; Equipment therefor-Removal of dung or urine ; ; Removal of manure from stables-by means of a moving piston"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0146"	"Housing animals; Equipment therefor-Removal of dung or urine ; ; Removal of manure from stables-by means of manure-loaders, manure-ramps or manure-elevators associated with in-house removal systems "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/015"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0151"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Grids; Gratings; Slatted floors"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0152"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Litter"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0154"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Litter-comprising inorganic material"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0155"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Litter-comprising organic material"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0156"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Devices for mechanical bedding manipulation"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0157"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Mats; Sheets"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/01577"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Mats; Sheets-Excrement mats for pets"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0158"	"Housing animals; Equipment therefor-Floor coverings, e.g. bedding-down sheets ; ; Stable floors-Floor heating or cooling systems"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/02"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0209"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Feeding pens for pigs or cattle"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0218"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Farrowing or weaning crates"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0227"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Battery cages for piglets"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0236"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0245"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -Boxes or cages"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0254"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -Bags or baskets"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0263"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -Harnesses"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0272"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -Boxes, bags, cages, baskets, harnesses especially adapted for transport in or on automobiles"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0281"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -Boxes, bags, cages, baskets, harnesses especially adapted for transport in or on bicycles or motorcycles"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/029"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Transport boxes, bags, cages, baskets, harnesses for animals; Fittings therefor -specially adapted for carrying the animal on the body of a person"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/03"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/031"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cages for laboratory animals; Cages for measuring metabolism of animals"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0313"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cages for laboratory animals; Cages for measuring metabolism of animals-comprising forced ventilation means"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0317"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cages for laboratory animals; Cages for measuring metabolism of animals-Monitoring or measuring animal properties or behaviour"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/032"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Rabbit-hutches or cages"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/033"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cat or dog houses"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0335"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cat or dog houses-with climate control means, e.g. heating or cooling"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/034"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Housing for domestic or laboratory animals-Cat or dog houses-Dog-kennels"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/035"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Devices for use in keeping domestic animals, e.g. fittings in housings or dog beds"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0353"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Devices for use in keeping domestic animals, e.g. fittings in housings or dog beds-Pet beds, e.g. dog beds"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/0356"	"Housing animals; Equipment therefor-Pigsties; Dog-kennels; Rabbit-hutches or the like-Devices for use in keeping domestic animals, e.g. fittings in housings or dog beds-Feeding or drinking devices associated with cages "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/04"	"Housing animals; Equipment therefor-Tethering-poles or the like"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K1/06"	"Housing animals; Equipment therefor-Devices for fastening animals, e.g. halters, toggles, neck-bars or chain fastenings"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
